VDVH358	ESSA é velha. Volte quando tiver alguma coisa nova, certo?
VDVH359	A canção do mar é algo que se apossa da sua alma e jamais vai embora.
VDVH360	Mas a vida do marinheiro é difícil e o mar não tem piedade.
VDVH361	Não foi fácil abandoná-la...
VDVH362	... mas eu vi que poderia me deleitar com a canção do mar sem sair da segurança da terra firme.
VDSO363	Comprando fascículos semanais sobre canções de marinheiros?
VDSO364	Perambulando pelas docas e cantando para os marinheiros?
VDSO365	Humm... como?
VDSO366	Bela história. Qualquer dia você me conta o resto.
VDVH367	Ahn, não...
VDVH368	Não, acredite. ISSO não funciona.
VDVH369	Posso voltar ao mar algum dia, mas por enquanto estou feliz dando um belo visual aos piratas.
VDVH370	Pelo menos até achar o quarto elemento para o nosso quarteto de barbeiros.
VDVH371	Criando um quarteto de barbeiros, claro.
VDGT372	Claro. Mas vocês são apenas três.
VDVH373	As apresentações não foram tão boas como a gente esperava.
VDVH374	Já tivemos um tenor chamado Dominique, mas ele foi embora. Conflito de egos. Humpf!
VDSO375	Mas você ainda não explicou por que escolheu o ramo dos cabelos.
VDSO376	Oh, meus pés estão me matando.
VDSO377	Eu podia ser o quarto elemento do quarteto!
VDSO378	Bem, isso explica. Próxima pergunta.
VDVH379	O que foi isso?
VDGT380	Hum? Oh, perdão. Eu estava distraído. Continue, por favor.
VDVH381	Bem, nós perdemos tanto tempo escolhendo um bom nome para a barbearia...
VDVH382	... que percebemos que teríamos de desistir do canto e passar aos cabelos.
VDVH383	Mas ainda gosto de pensar que não estamos apenas cortando cabelos... 
VDVH384	... que talvez, só talvez, estejamos ensinando às pessoas um pouco sobre elas mesmas.
VDVH385	Oh, não, não. Não é preciso. Uh, eu me enganei. Afinal, não precisamos de mais um.
VDGT386	Ah, vamos lá! Eu tenho uma balada sensacional!
VDVH387	Está certo, então. Vamos ouvir.
VDVH388	Não.
VDGT389	Oh, por favor! Por favor!
VDGT390	O espírito da música vive em mim!
VDVH391	Está bem, mas essa é a última vez.
VDVH392	Não estou conseguindo me fazer entender, Threepwood?
VDGT393	Ah, vamos, dessa vez você vai gostar. Confie em mim.
VDVH394	Já que você insiste.
VDVH395	Eu não quero, NÃO quero mesmo.
VDGT396	Não, pode acreditar! Eu só estava me aquecendo.
VDVH397	OK, que seja.
VDSO398	"Há um Macaco no Meu Bolso" (cantiga popular infantil)
VDSO399	"Tenho um Amigo no Mar" (cantiga popular de piratas)
VDSO400	"Saque em Minha Mente" (hino popular de uma ilha do Caribe)
VDSO401	"Perna-de-Pau, Coração de Ferro" (balada popular romântica)
VDSO402	"Ceroulibe" (jingle comercial popular)
VDSO403	O que eu estava pensando? Não sei cantar. Esqueça.
VDGT404	Há um macaco no meu bolso,Roubando os meus trocados.Tem um olhar opaco e vazio,Desconfio que ele é pirado...
VDGT408	Meu pai encontrou um dia o Rei TritãoE perguntou, "Por que tanta luta em vão?""Por que nós homens não podemos amar?"Agora tenho um amigo no...
VDGT412	Saque, Saque, diz pra mimComo podes ser bela assim?Lar de marinheiros, barbeiros e talE Puerto Pollo, tua capital...
VDGT416	Você me fisgou, amor,
VDGT417	E o mar impediu nossa união
VDGT418	E nenhum tapa-olho consegue
VDGT419	Cobrir a dor do meu coração...
VDGT420	De noite, no mar de monções,
VDGT421	Usamos cuecas, sungas, calções
VDGT422	Feitas de seda, cetim, algodão,
VDGT423	De corte latino, flamengo ou saxão.
VDGT424	No mar, evite a desgraça
VDGT425	Vestindo algo por baixo da calça!
VDGT426	Confie... na Ceroulibe! (Eles respiram!)
VDVH427	Oh, meu amado e adorado senhor do céu!
VDGT428	Muito bom, hein?
VDVH429	Você deve jurar agora, diante do homem e de Deus...
VDVH430	... que jamais cantará em público outra vez.
VDGT431	Você está querendo dizer exatamente o quê?
VDVH432	Santos macacos saltitantes!
VDGT433	O que você acha, hein?
VDVH434	Foi ainda mais atonal que da última vez!
VDVH435	Mãe de tudo o que é mais sagrado!
VDGT436	Então...?
VDVH437	Estou começando a me sentir mal. Pare, eu imploro.
VDVH438	Palavras! Preciso de mais palavras!
VDVH439	Meu repertório verbal não é suficiente para descrever a violenta e incontrolável náusea que a sua voz provocou em mim.
VDGT440	Não entendi bem... isso é bom?
VDVH441	É estranho.
VDGT442	O quê? O quê? Você gostou?
VDVH443	Não, não, não. Foi horrível. É que o enjôo passou...
VDVH444	... e agora estou sentindo um gosto de metal e vendo pontos escuros diante dos olhos.
VDVH445	Acho que sua voz é tão ruim que me fez ter um derrame.
VDVH446	Não, eu não poderia...
VDGT447	Ora, vamos! Eu realmente gostaria de ouvir alguma...
VDVH448	O ano era 1675. Nosso navio seguia para os destroços do Meleca Crocante.
VDVH449	Nossos dias eram cheios de canções sobre a viagem e a grande fortuna que encontraríamos no nosso destino. 
VDVH450	Depois de navegar durante dois meses, percebemos que havia algo de muito errado.
VDSO451	Algum tipo de enjôo?
VDSO452	O navio foi amaldiçoado por algum pirata?
VDSO453	O espírito de algum capitão estava assombrando o navio?
VDSO454	É de dar medo?
VDSO455	Essa história está me deixando arrepiado. Por favor, pare.
VDVH456	De certa forma.
VDVH457	Não exatamente, mas era uma maldição.
VDVH458	Não, um espírito errante seria muito bem-vindo comparado ao mal que enfrentamos.
VDGT459	Estou avisando, eu me assusto com facilidade e berro como um bebê.
VDVH460	Controle-se, jovem pirata.
VDVH461	Bem, acho que para você são só histórias...
VDVH462	... você não sabe o que é terror.
VDGT463	Desculpe. Eu não sabia que vocês piratas eram tão sensíveis.
VDVH464	Nós todos éramos atormentados por uma melodia...
VDVH465	... uma canção diabólica que jamais esqueceremos.
VDVH466	Lá lá lá lá lá lá lá...
VDGT467	Hum, essa pega!
VDVH468	É, e um pouco demais para cinqüenta homens confinados em um navio, a centenas de milhas do porto.
VDVH469	Ninguém conseguia pensar em outra coisa e muitos se lançaram ao mar para não mais ouvir aquele cantarolar incessante.
VDVH470	Apenas oito homens retornaram.
VDVH471	A viagem fatídica do Obsessivo-Compulsivo me assombrará para sempre.
VLGT301	É Merton, o deus de cabeça de touro da prataria estanhada.
VLGT302	A aldeia está deserta...
VLGT303	... no entanto é como se fosse haver uma grande festa.
VLGT304	Estranho.
VLGT305	Parece uma máscara.
VLGT306	Vou dar uma volta, assim ele não me vê pondo a máscara.
VLGT307	Irc.
VLGT308	Irc.
VLGT309	Quase não dá para enxergar pela máscara.
VLGT310	Melhor pôr isso depois.
VLGT311	Se eu tirar isso agora, os canibais podem me comer por uma questão de princípios gerais.
VLGT312	Humm... ele só fica ali...
VLGT313	Estou com a sensação de estar esquecendo um ingrediente importante.
VLGT314	Uau. A rolha bóia. Que surpresa.
VLGT315	Certo, ela bóia. Mas não aponta para lugar algum.
VLGT316	Ei, perfeito! Aponta para o norte!
VLGT317	É divertido ser cientista quando se conhece o segredo!
VLNN318	aldeia
VLGT319	Eu não vou voltar para lá! É muito perigoso!
VLNZ320	xícara de medida
VLGT321	É decorativa e funcional.
VLGT322	Está cheia de água do mar.
VLGT323	Está cheia de água com açúcar.
VLGT324	Está vazia.
VLGT325	Eu não sei por onde essa água andou!
VLGT326	Não posso usar a xícara de medida com isso.
VLGT327	Preciso usar a xícara de medida com outra coisa.
VLGT328	O alfinete fica no fundo da xícara. Preciso fazer com que bóie.
VLGT329	O alfinete afunda. Ele precisa boiar.
VLNZ330	frutas e legumes variados
VLGT331	É uma mesa coberta de frutas e legumes diversos.
VLGT332	Não vejo nenhuma utilidade para essa fruta.
VLGT333	Não estou com fome agora.
VLNZ334	pedaço de tofu
VLGT335	É um cubo grande de tofu.
VLGT336	Um bloco de 30 kg de tofu não vai ajudar muito.
VLGT337	Não quero pôr a minha mão aí dentro.
VLNZ338	furador
VLGT339	É um furador.
VLGT340	Não quero furar minha língua.
VLGT341	Isso não precisa ser perfurado.
VLGT342	É pontudo!
VLNZ343	máscara de tofu
VLGT344	Minha máscara de tofu é inútil aqui.
VLGT345	Ela já tem dois olhos e uma boca.
VLNZ346	"réchaud'"
VLGT347	Parece torta de rim.
VLGT348	Esse "réchaud'" morno não dá para derreter o queijo.
VLNZ349	"réchaud'"
VLGT350	Ele contém delicados espetinhos de cabecinhas encolhidas.
VLNZ351	"réchaud"
VLGT352	Este aqui tem uma etiqueta.
VLGT353	"Caçarola Mix Surpresa".
VLGT354	Deve ser o sacrifício da semana passada.
VLNZ355	caveiras ornamentais
VLGT356	Acho que é o capitão do navio, o imediato, um professor e o resto.
VLNZ357	máscara
VLGT358	É uma máscara entalhada a mão, com a cara de Leroy...
VLGT359	... deus dos pudins.
VLNZ360	centro de mesa decorativo
VLGT361	Muito chique.
VLNZ362	ídolo gigante
VLGT363	É uma estátua de Myron...
VLGT364	... deus da salsinha e outras guarnições.
VLNZ365	ídolo
VLGT366	É um ídolo de Ricky, o prestativo deus das lavandas.
VLNZ367	figura de proa entalhada
VLGT368	É uma estátua de Eunice...
VLGT369	... deusa com cabeça de porco-da-terra dos pãezinhos de couvert.
VLNZ370	figura de proa
VLNZ371	figura de proa
VOGT301	Ei, veja isso.
VOGT302	pele crocante de espanhol seca ao sol.
VOLH303	Ohhhhhhhhhh...
VOLH304	Huuummmmmmmm...
VOLH305	Pele das costas crocante...
VOLH306	... E sem pêlos. Foi depilada?
VOGT307	Não. Cem por cento natural.
VOLH308	Huummmmmmmmmm... Apetitosa...
VOLH309	Não, preciso resistir. Comer carne é contra os meus princípios.
VOLH310	Por favor, não me tente.
VOGT311	Seria suicídio tentar descer por aí com esta máscara!
VOLH312	Espere!
VOLH313	Mais devagar!
VOLH314	Pare!
VOLH315	O que você quer?
VOGT316	Aham.
VOLH317	Até que enfim! Você chegou.
VOLH318	Vamos, estamos atrasados para o sacrifício.
VONZ319	ilhéu
VOGT320	É o chefe dos canibais.
VOGT321	É um dos nativos.
VGGT301	Belo lugar. Adorei o que você fez por aqui.
VGSO302	Quem é você e como apareceu assim?
VGSO303	Não conheço você de algum lugar?
VGSO304	Você me ajudou tanto e ainda nem sei o seu nome.
VGSO305	Rapaz, tenho cada história para contar!
VGSO306	Belo lugar. Adorei o que você fez por aqui.
VGVY307	Sou dotada da Segunda Visão, perita na manipulação das forças da natureza em benefício dos que entram pela minha porta.
VGGT308	Você é consultora de moda?
VGVY309	Bem, sim, mas não era disso que eu estava falando.
VGVY310	Sou uma Sacerdotisa de Vodu.
VGGT311	Legal!
VGVY312	Aliás, seu estilo é prêt-à-porter meia-estação.
VGVY313	Já nos conhecemos há muito tempo, Guybrush Threepwood.
VGVY314	Você passou por muitas coisas e é natural que tenha me esquecido.
VGVY315	Encontramo-nos na Ilha do Vale-Tudo, quando você estava tentando se tornar um pirata.
VGGT316	Espere aí. Vamos começar com um flashback? Isso sempre me deixa enjoado.
VGVY317	Não, este vai ser rápido.
VGVY318	Por duas vezes eu o ajudei a vencer o malvado pirata LeChuck , primeiro preparando a poção vodu anti-raiz...
VGGT319	Estou começando a me lembrar...
VGVY320	... e depois ajudando-o a preparar um boneco vodu com a forma do zumbi.
VGGT321	É isso mesmo!
VGVY322	Sou conhecida por diferentes nomes nas diversas ilhas.
VGVY323	Mas nomes não têm importância. Você deve saber disso melhor que ninguém, Guybrush Threepwood.
VGGT324	Sim, tem razão... Ei! Está fazendo alguma gozação comigo?
VGVY325	Eu jamais faria isso.
VGVY326	Histórias? Sim, bem, eu... estou sentindo uma grande perturbação. Preciso partir.
VGGT327	Mas tenho de lhe falar sobre LeChuck! E Elaine!
VGVY328	Agora vou desaparecer, num grande raio de luz. Feche os olhos...
VGGT329	Não, não, espere! Começou lá na Ilha Pequena. Eu sabia que LeChuck estava por perto...
VGVY330	Vou desaparecer, a qualquer momento.
VGGT331	Está bem, está bem. Sem histórias.
VGVY332	Obrigada. Desculpe a bagunça. As crianças vieram brincar com seus bonecos vodu de papel.
VGVY333	São crianças adoráveis. Quer ver as fotos?
VGSO334	NÃO!
VGSO335	Não, por favor, não.
VGSO336	Em nome de tudo que é bom e sagrado, NÃO.
VGSO337	Nada poderia ser pior.
VGGT338	Talvez mais tarde.
VGVY339	Sim, não temos tempo para isso agora. Sinto que algo terrível aconteceu.
VGGT340	Ei, você é boa! Algo terrível aconteceu MESMO!
VGGT341	Eu finalmente pedi a mão de Elaine!
VGVY342	Parabéns! Isso não parece tão terr...
VGGT343	E quando pus a aliança de noivado no dedo dela, ela caiu sob uma terrível maldição pirata e se transformou numa estátua de ouro para toda a eternidade!
VGVY344	Ah, isso explica tudo. Fui invadida por uma enorme onda de ódio e fúria.
VGGT345	É, LeChuck era um sujeito bem malvado.
VGVY346	Eu estava falando de Elaine.
VGGT347	Não há tempo de se preocupar com isso agora. Precisamos nos apressar! 
VGVY348	Calma, Guybrush. Ela estará a salvo até desfazermos a maldição...
VGVY349	O único perigo é ela ser roubada. Onde você a escondeu?
VGSO350	Escondê-la?
VGSO351	Ahn... não posso dizer. É segredo.
VGSO352	Ahn... acabei de me lembrar de uma coisa. Preciso ir andando.
VGSO353	Oh, não!
VGVY354	Você não a escondeu?
VGVY355	Ela é uma estátua de ouro maciço! Numa ilha entupida de piratas!
VGVY356	O que você estava pensando?
VGVY357	Tudo bem. Mas estou muito aliviada em saber que ela está segura e...
VGGT358	Ahn... acabei de me lembrar de uma coisa que preciso fazer. A gente se vê por aí.
VGVY359	Você não a escondeu?
VGVY360	Você se lembrou MESMO de esconder a enorme estátua de ouro maciço de sua garota de todos os outros piratas da ilha?
VGGT361	Hum, não exatamente, mas você sabe... eu...
VGVY362	Você largou a estátua na praia, não foi?
VGGT363	Você me faz parecer tão... incompetente.
VGVY364	Vá, Guybrush! Corra! Antes que seja tarde demais!
VGGT365	Alguém roubou Elaine!
VGVY366	Isso é mau. Vai ser difícil recuperá-la.
VGGT367	Você sabe quem a raptou?
VGVY368	Não tenho certeza. Mas suspeito dos piratas nojentos que ancoraram em Sangra dos Reis.
VGSO369	Quem você disse que raptou Elaine?
VGSO370	Você tem alguma coisa para anular a maldição?
VGSO371	Onde eu vou achar um anel de diamante imenso e sem maldição?
VGSO372	Como eu chego à Ilha do Sangue?
VGSO373	Explique de novo como anular a maldição.
VGSO374	Finalmente derrotei LeChuck e seus esqueletos piratas!
VGSO375	Sobre LeChuck...
VGSO376	Mas que ilha é esta?
VGSO377	Sobre a Ilha do Saque...
VGSO378	Quero saber em que feitiço vodu você está trabalhando.
VGSO379	Quero saber mais a respeito de sistemas de reposição capilar seguros.
VGSO380	Quero saber mais a respeito de uma dieta que não me mate de fome.
VGSO381	Eu quero saber mais a respeito de financiamentos com juros flexíveis.
VGSO382	Quero saber mais a respeito da carreira de técnico de TV e videocassete.
VGSO383	Quero saber mais a respeito do deus asteca Quetzalcoatl.
VGSO384	Obrigado pela ajuda. Preciso ir!
VGVY385	Sim?
VGVY386	Sim?
VGVY387	Não, a maldição de LeChuck é muito poderosa...
VGVY388	... alimentada por sua ira e sua intensa frustração nas relações com o sexo oposto.
VGVY389	Não tenho nada que possa anular uma maldição tão poderosa. Mas há uma maneira.
VGGT390	Ótimo! Qual é?
VGVY391	Você deve trocar o anel amaldiçoado por outro sem maldição com valor igual ou maior.
VGVY392	Uma boa orientação custa dois meses de salário.
VGSO393	Onde vou achar uma anel de diamante imenso e sem maldição?
VGSO394	Eu não imaginava que essa história de maldição fosse tão complicada.
VGSO395	Não há uma maneira mais econômica de anular essa maldição?
VGSO396	Isso parece impossível. Vamos falar de outra coisa.
VGVY397	Isso não é nada. Pior se ela tivesse sido transformada em um cisne mágico.
VGGT398	E o que eu precisaria fazer então?
VGVY399	Melhor nem saber. Acredite em mim.
VGVY400	Você pode resolver isso sem gastar praticamente nada.
VGGT401	Perfeito! Como?
VGVY402	Dizem as lendas que existe um anel de diamante enorme na Ilha do Sangue.
VGGT403	Ilha do Sangue? Nunca ouvi falar.
VGVY404	Logo você vai saber muito a respeito dela.
VGVY405	Mas deve tomar cuidado, Guybrush.
VGVY406	Eu previ que sua jornada será cheia de perigos e enganos.
VGVY407	Vi também que a Ilha do Sangue será o lugar...
VGVY408	... em que você irá morrer.
VGSO409	Hum, hum. Nenhum outro diamante imenso e sem maldição em alguma das outras ilhas?
VGSO410	Morrer? Você disse "morrer"? Como assim... morrer?!
VGSO411	E você diz que é para lá que eu devo ir?
VGSO412	Acho que é uma péssima idéia. Tô fora.
VGVY413	Não seja infantil.
VGGT414	Não há uma maneira menos... perigosa?
VGGT415	Você é o quê, maluca?
VGVY416	Não. O valor do anel da Ilha do Sangue vem do seu significado emocional.
VGVY417	Ele representa um amor puro e verdadeiro, a maior de todas as forças.
VGGT418	Ah, que bonito. Eu... eu acho que vou chorar.
VGVY419	Não ria da sacerdotisa vodu.
VGGT420	Ilha do Sangue, lá vou eu!
VGSO421	Como eu chego à Ilha do Sangue?
VGSO422	Bem, e como vou encontrar o anel na Ilha do Sangue?
VGSO423	A Ilha do Sangue parece perigosa! Você precisa vir comigo!
VGSO424	Ilha do Sangue, lá vou eu!
VGVY425	Você vai precisar de três coisas:
VGVY426	Um mapa para a Ilha do Sangue, pois a jornada é longa e perigosa...
VGVY427	... uma embarcação confiável para levá-lo até lá...
VGVY428	... e uma tripulação experiente.
VGGT429	Mapa, barco, tripulação. Entendi.
VGVY430	Você deve trocar o anel amaldiçoado por um puro na Ilha do Sangue.
VGVY431	E para chegar à Ilha do Sangue, você vai precisar de um mapa, de um barco e de uma tripulação.
VGGT432	Mapa, barco, tripulação. Entendi.
VGVY433	Só posso dizer que vejo uma história longa e sofrida associada a esse anel...
VGVY434	... e sinto uma profunda tristeza ligada a ele.
VGVY435	Você saberá mais quando encontrar a ilha.
VGVY436	Não, não posso. Morei em três ilhas diferentes nos últimos seis anos.
VGVY437	Não agüento mais viajar.
VGVY438	Além do mais, ainda não registrei a escritura daqui.
VGSO439	Mas quem vai me informar e aconselhar?
VGSO440	Mas quem vai me indicar o caminho correto?
VGSO441	Mas quem vai explicar os furos do roteiro?
VGSO442	Mas quem vai ser a única personagem feminina do jogo?
VGGT443	Você precisa vir! É a minha única esperança!
VGVY444	Não, Guybrush. Existe mais uma.
VGVY445	Ela provavelmente foi roubada pelos nojentos piratas que ancoraram em Sangra dos Reis.
VGGT446	Sangra dos Reis. Entendi.
VGVY447	Suspeito dos piratas que ancoraram em Sangra dos Reis.
VGGT448	Bem, eles vão se arrepender de ter mexido com a minha garota!
VGSO449	Quem são esses piratas?
VGSO450	Onde fica Sangra dos Reis?
VGSO451	Isso vai ser complicado, não vai?
VGSO452	Bem, eles vão se arrepender de ter mexido com a minha garota!
VGVY453	Ninguém sabe.
VGVY454	Mas as pessoas dizem que, tarde da noite, gritos estranhos, quase inumanos, vêm do navio.
VGGT455	Sinistro.
VGVY456	E que o capitão é uma fera cruel e selvagem, o mais perverso pirata que já navegou pelo Caribe!
VGVY457	Fica no lado oeste da ilha.
VGVY458	O caminho é muito traiçoeiro; poucos foram os homens que viram Sangra dos Reis e sobreviveram.
VGGT459	Cada um...
VGVY460	Você nem imagina.
VGGT461	Como?
VGVY462	Oh, eu disse "Boa sorte"!
VGGT463	Sangra dos Reis, hein?
VGGT464	É melhor ficar aqui dentro. Pode haver confusão.
VGVY465	O verdadeiro mal jamais pode ser totalmente destruído.
VGGT466	Mas eu o vi explodir e tudo mais!
VGVY467	Você não sabe quanta coisa um malvado pirata zumbi pode suportar.
VGSO468	Como posso acabar com ele para sempre?
VGSO469	Por fim encontrei Big Whoop e fiquei muito decepcionado.
VGSO470	Por que você acha que LeChuck vai voltar?
VGSO471	Estou cansado de falar desse imbecil do LeChuck.
VGVY472	Ninguém sabe. Seu poder parece aumentar a cada encarnação.
VGVY473	Você pode ter dado um jeito nele por enquanto, mas é uma vitória temporária.
VGVY474	Big Whoop é puro mal. Você teve sorte de escapar com vida.
VGGT475	Não me lembro muito... só sei que esperava muito mais e fiquei desapontado.
VGVY476	Sim, é a fonte de boa parte do poder de LeChuck.
VGGT477	Bem, nunca mais vou voltar para lá.
VGVY478	Não é o que eu previ.
VGVY479	Você voltará a Big Whoop e enfrentará LeChuck novamente.
VGVY480	Certas pessoas passam a vida inteira procurando e nunca descobrem sua razão de viver.
VGVY481	LeChuck encontrou a dele: retornar perpetuamente dos mortos para atormentar você e Elaine.
VGVY482	É o que ele faz melhor.
VGGT483	Puxa, quando você coloca dessa maneira, fica difícil continuar com raiva dele.
VGVY484	Você desembarcou na Ilha do Saque.
VGGT485	Ilha do Saque. Um nome bem "pirático".
VGVY486	Naturalmente. É um tipo de comunidade de aposentadoria para ex-piratas e suas esposas.
VGGT487	Humm. Parece... emocionante.
VGVY488	Ultimamente tem havido um pouco de emoção demais na ilha.
VGVY489	Tudo girando em torno da Governadora Marley, LeChuck e uma galinha gigante.
VGGT490	Obrigado. Já ouvi o que precisava saber.
VGSO491	Elaine também governa esta ilha?
VGSO492	Como você veio parar na Ilha do Saque?
VGSO493	E essa história de galinha gigante?
VGSO494	Obrigado. Já ouvi o que precisava saber.
VGVY495	Na verdade, Elaine governa toda a região das três ilhas: Vale-Tudo, Pilhagem e Saque.
VGVY496	Ela se mudou para a fortaleza na Saque, depois que o pessoal de cozinha e paisagismo abandonou sua mansão na Ilha da Pilhagem.
VGVY497	Percebi que a localização do meu ponto no brejo da Ilha da Craca não era das melhores.
VGGT498	Então você se mudou para um brejo em outra ilha?
VGVY499	Eu disse que podia prever o futuro; não falei que era especialista em imóveis.
VGVY500	Ah, sim, Guybrush. Você desembarcou em uma ilha dominada...
VGVY501	... pela mão fria e úmida...
VGVY502	... do TERROR!
VGGT503	Você não está dramatizando um pouco?
VGVY504	Não. Luzes!
VGVY505	Esta era uma ilha pacata, até que a Grande Fera desembarcou em nossa praia.
VGVY506	Alguns dizem que foi enviada para punir os ilhéus por sua crueldade; outros dizem que foi mero destino.
VGVY507	Seja qual for o motivo, Ela veio.
VGSO508	O que veio?
VGSO509	Uma galinha gigante?
VGSO510	O infame porco-urso da Ilha do Saque?
VGSO511	É de dar medo?
VGSO512	AHHHHHHHHHHHH!
VGVY513	Não, muito pior!
VGGT514	Porque já vou avisando, minha bexiga é muito fraca.
VGVY515	Controle-se, Guybrush...
VGVY516	O quê? O quê? Eu ainda nem cheguei na parte que dá medo!
VGGT517	Oh, desculpe. Continue.
VGVY518	Era El Pollo Diablo, a Diabólica Galinha Gigante!
VGVY519	Do tamanho de um homem, duas vezes mais poderosa, suas fortes coxas a impelem pela mata com facilidade.
VGVY520	Ninguém jamais viu a Fera, mas na véspera da lua cheia...
VGVY521	... seu arrepiante cacarejo pode ser ouvido em todos os cantos desta malfadada ilha.
VGVY522	Na escuridão da noite, ela fica empoleirada pacientemente... observando... esperando... pelo dia fatídico...
VGGT523	Não, não, espere. Não diga. Deixe-me adivinhar...
VGSO524	Ela está chocando um plano diabólico.
VGSO525	Ela está dando uma de boa de bico.
VGSO526	Ela quer gorar o sistema.
VGSO527	Ela está atravessando a rua... para a liberdade!
VGVY528	Ela anda pela ilha, arrasando com terríveis vinganças aqueles que prendem e comem suas irmãs menores.
VGGT529	Ah, dá um tempo.
VGVY530	Já houve outros como você, descrentes da verdadeira natureza da Fera...
VGVY531	... mas agora estão todos mortos, pastas sangrentas estraçalhadas pelo seu bico implacável.
VGVY532	Mas você não precisa se preocupar.
VGGT533	Sim, está certo. 
VGVY534	Feitiço vodu?
VGVY535	Ah, isso. É um "fondue" que estou preparando para hoje à noite. Quer provar?
VGGT536	Tem patas de lagartixa aí dentro?
VGVY537	Algumas.
VGGT538	Passo.
VGVY539	Posso imaginar. Você não estava com barba na última vez que eu o vi?
VGGT540	Com certeza! Uma barba joinha!
VGGT541	Não sei o que aconteceu com ela...
VGVY542	Vou lhe falar de um conhecimento passado de mãe para filha por várias gerações em minha família.
VGGT543	O que é?
VGVY544	Pouca gordura, muita fibra. Funciona.
VGVY545	Não é uma boa idéia. Embora atraente para o primeiro proprietário, a taxa reage intensamente às flutuações do mercado e pode levar a perdas a longo prazo.
VGVY546	É melhor começar com um pagamento inicial de 20 por cento e um financiamento de taxa variável, depois refinanciar após um ou dois anos com uma taxa fixa, de acordo com o mercado.
VGGT547	Você poderia repetir?
VGVY548	Não.
VGVY549	Então você quer ganhar mais dinheiro.
VGGT550	Claro, quem não quer?
VGVY551	Fique na pirataria.
VGVY552	É um bom rapaz. Nada a ver com o sanguinário que dizem ser.
VGVY553	Mais baixo do que você imagina.
VXMR301	El Pollo Diablo!
VXMR302	Até que enfim um dos meus irmãos diabólicos veio para me libertar!
VXGT303	Oh, irmão...
VXMR304	Vem, liberta-me para que eu possa te acompanhar e aterrorizar os mortais desta ilha!
VXGT305	Eu estou fora!
VXMR306	Espere!
VXMR307	Não vá embora!
VXMR308	El Pollo Diablo!
VXMR309	Voltaste por minha causa!
VXGT310	Ops!
VXMR311	Por fim podemos dar início ao nosso reinado de terror diabólico...
VXMR312	Espere!
VXMR313	BUU!
VXGT314	AHHHHH!
VXMR315	Uahahahahahaha!
VXGT316	Ah, é só você outra vez.
VXMR317	Sua mais aterrorizante imagem do mal revisitada!
VXGT318	Tá, certo.
VXMR319	Trago-lhe um aviso dos reinos infernais... não dê mais nenhum passo para dentro deste brejo!
VXMR320	Volte! Volte! A escuridão irá envolvê-lo!
VXMR321	Uahahahahahaha!
VXNZ322	Murray
VXGT323	É meu colega do navio de LeChuck.
VXGT324	Não estou muito a fim de carregá-lo comigo. Ele é um pouco irritante.
VXGT325	Acho que ele quer ficar sozinho agora.
VXMR326	Não tenho peito para meter.
VXMR327	Hummmmm...
VXNZ328	crânio bovino
VXSQ329	Muuuu...
VXSQ330	Sou Musferatu, a diabólica Vaca Holandesa.
VXMR331	Oh, Musferatu, sou Murray!
VXMR332	Liberte-me e eu serei seu fiel servo do mundo infernal!
VXGT333	Hahaha. Te peguei!
VXMR334	Seu...
VXSQ335	Muuuu...
VXMR336	Seu...
VXNZ337	navio encalhado
VXGT338	Acho que foi lançado aqui por um tufão.
VIGT301	Isso não vai fazer nada.
VIGT302	Afinal, é só um boneco vodu de papel.
VIGA303	Ahhhhhhh.
VIGA304	Que alívio!
VIGA305	Oh! Que dor!
VIGA306	Uhhhh! Enxaqueca!
VIGA307	Chega! Aaaaaah!
VIGA308	Aaaaaiiiiiiiiii!
VIGA309	Ahh... não, é no meio das costas... não, para cima... mais para cima... AÍ! Ah, perfeito!
VIGT310	ELAINE!
VIGT311	Preciso recuperá-la!
VIGT312	Isso é tão constrangedor.
VIGT313	Acho que vou precisar de mais ajuda.
VIGT314	Hummmm...
VIGT315	Ela deve estar fora.
VIGT316	Uau! Uma caixa de chiclete inteira!
VINZ317	alfinete
VIGT318	É um alfinete de vodu.
VIGT319	Não, eu tenho um baixo limiar para dor.
VIGT320	Não quero espetar isso.
VIGT321	Não quero me espetar com um alfinete.
VIGT322	Legal! Um alfinete imantado!
VIGT323	As possibilidades são infinitas!
VIGT324	Já imantei o alfinete!
VINZ325	boneco vodu
VIGT326	Bonitinho!
VIGT327	Um boneco vodu de papel.
VIGT328	É um boneco vodu de papel.
VIGT329	Não preciso dele.
VIGT330	É só um brinquedo.
VINZ331	cola
VIGT332	É um frasco de cola.
VIGT333	Não estou com tanta fome assim.
VIGT334	Não posso colar isso.
VIGT335	Preciso de alguma coisa onde pôr a cola.
VIGT336	O tampão já está cheia de cola.
VIGT337	Já tem cola suficiente aí.
VINZ338	jacaré
VIGT339	É um grande jacaré empalhado, com uma língua colossal.
VIGT340	Está empalhado.
VIGT341	Eu não saberia onde colocá-lo.
VINZ342	língua do jacaré
VIGT343	É a língua do jacaré... ainda está molhada!
VIGT344	Não, isso não é correto.
VINZ345	piranha
VIGT346	Acho que ela pôs jaqueta nos dentes.
VIGT347	Só com molho tártaro.
VINZ348	terrina original
VIGT349	Está cheia de uma substância misteriosa e irreconhecível.
VIGT350	Não. Lembra o cheiro de pata de lagartixa.
VINZ351	estante
